JobLevel,StockOptionLevel,PercentSalaryHike,EnvironmentSatisfaction,PerformanceRating,MonthlyIncome,JobSatisfaction,TotalWorkingYears,TrainingTimesLastYear,YearsWithCurrManager,DistanceFromHome,DailyRate,YearsSinceLastPromotion,Company Tenure (yrs),MonthlyRate,HourlyRate,YearsInCurrentRole,WorkLifeBalance,Age,Education,JobInvolvement,NumCompaniesWorked,RelationshipSatisfaction,BusinessTravel,Department,EducationField,JobRole,MaritalStatus,OverTime,Gender,Location
2.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,-0.9502491154992737,0.24357581797308708,-0.6126056574721223,-0.6628633066923838,-0.4345240946267405,-0.7473597267917965,0.24450382401664175,-1.296906231800449,0.14591808171004964,-1.1449956925603977,-1.0084617139682912,-0.7677842814207682,-0.3571998131845465,-0.9659854580258299,0.08347685066867407,1.1633285303941985,-1.1574647873508266,-1.111526893473584,-1.1797447219725379,-0.8893064528375292,-1.0659694950325869,-0.6652812930538352,0.2825417639397234
2.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,-0.9502491154992737,0.24357581797308708,-0.8841143101320199,1.1866263415231768,-0.4345240946267405,-0.7822985361376249,0.24450382401664175,0.3558773093440396,0.14591808171004964,0.8412213251464147,-0.8846155385686765,1.2553119869704112,0.8929995329613664,0.010116462481447942,-0.8321875011149918,-0.20999677103129957,-0.3288806103220616,0.3340654597871429,-0.31113143866406456,1.0632298550529873,-1.0659694950325869,0.1271959228961788,0.2825417639397234
2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,-0.047057064825043744,0.24357581797308708,-0.06958835215232695,0.2618815174153965,-0.4345240946267405,-0.41448816138790356,-0.6619122214033076,0.10160291839873369,0.14591808171004964,-1.1449956925603977,-0.38923083697021765,0.5850535399516527,-0.6697496497210248,-0.9659854580258299,0.09645299366992133,-1.043801418325352,-1.1574647873508266,0.3340654597871429,-0.31113143866406456,1.0632298550529873,-1.0659694950325869,1.3159117468211998,0.2825417639397234
2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,-0.9502491154992737,0.24357581797308708,1.5594635638070589,1.1866263415231768,2.301368353023109,-0.9180305166871767,-0.6619122214033076,-1.296906231800449,-0.6190269281355841,-1.1449956925603977,0.9730770924255443,0.07250296281966082,-0.6697496497210248,-0.9659854580258299,-0.7357126988013709,1.3595178591692696,-1.1574647873508266,0.3340654597871429,-1.3968980427996562,-0.8893064528375292,-1.0659694950325869,-0.6652812930538352,1.1986853581856936
2.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.8561349858491862,-0.9346974478316835,0.2019203005075707,1.1866263415231768,-0.4345240946267405,0.9402906397915537,-0.6619122214033076,0.6101517002893455,-0.6190269281355841,1.124966613390245,1.9638464956224622,-0.29958904269442943,0.5804496964248882,0.9862183829887259,-0.7316223928553255,0.574760544068985,1.604482469411723,0.3340654597871429,-0.20255477825050539,0.08696170110772901,-1.0659694950325869,0.1271959228961788,-1.549745424552217
2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,-0.9502491154992737,-0.9346974478316835,-0.06958835215232695,-0.6628633066923838,-0.4345240946267405,-0.7604882490914411,1.1509198694365912,-1.296906231800449,1.675808101401317,-1.1449956925603977,0.7253847416263148,-0.6396466371377703,-0.6697496497210248,-1.1286691114437095,1.335533605256413,-0.35713876761260294,-1.1574647873508266,0.3340654597871429,-1.6140513636267746,0.08696170110772901,0.36413614091868524,-0.6652812930538352,0.2825417639397234
2.0,2.0,1.0,8.0,1.0,0.0,0.0,2.0,-0.9502491154992737,0.24357581797308708,0.2019203005075707,-1.5876081308001642,-0.4345240946267405,-0.8238016066332757,1.1509198694365912,-1.0426318408551432,-1.3839719379812179,-0.577505116072737,-0.1415384861709882,-1.0092744571848797,-0.6697496497210248,-0.6406181511900706,0.8463894321224401,0.2804765509063783,-0.6050753359983166,-1.111526893473584,-0.20255477825050539,1.0632298550529873,0.36413614091868524,-0.6652812930538352,-0.6336018303062468
2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,-0.047057064825043744,-0.9346974478316835,-1.1556229627919175,-1.5876081308001642,-0.4345240946267405,-0.4083474009574246,0.24450382401664175,-0.2798086680192252,2.4407531112469507,0.8412213251464147,1.096923267825159,-0.6642884918075775,-0.3571998131845465,0.1728001158993276,-0.13598922009155148,-1.6814167368443331,0.7758982923829583,0.3340654597871429,0.23175186340373127,-0.8893064528375292,0.36413614091868524,-1.061519901028842,-1.549745424552217
1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,-0.047057064825043744,2.6001223495826284,-1.1556229627919175,1.1866263415231768,-0.4345240946267405,-0.41067665491381317,1.1509198694365912,-0.5340830589645311,0.9108630915556833,-0.010014539585076329,2.335385021821306,1.4154840423241588,-0.6697496497210248,-0.1525671909364317,-1.400598982582671,1.065233866006663,0.2235088410304483,1.77965781304787,0.5574818446444088,1.0632298550529873,-1.0659694950325869,-1.061519901028842,1.1986853581856936
2.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,-0.9502491154992737,1.421849083777858,-1.1556229627919175,-0.6628633066923838,-0.4345240946267405,-0.7914038016035075,1.1509198694365912,-0.6612202544371841,0.14591808171004964,-0.010014539585076329,1.7161541448232327,-0.2527695188217956,-0.3571998131845465,-0.1525671909364317,1.031581559955458,1.1142811982004306,0.2235088410304483,0.3340654597871429,-1.3968980427996562,0.08696170110772901,1.7942417768699574,-0.6652812930538352,-0.6336018303062468
